order,zoho_invoice_id,zoho_net,shopify_net,delta,zoho_total,shopify_total,status
51340,3806639000017518399,0,1139.05,1139.05,1196,1139.05,large_mismatch
51339,3806639000017527370,0,1398,1398,1363.95,1398,large_mismatch
51338,3806639000017547406,0,1298,1298,1258.95,1298,large_mismatch
51337,3806639000017535489,0,2098,2098,2098.95,2098,large_mismatch
51336,3806639000017528353,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
51335,3806639000017532276,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
51334,3806639000017521351,0,2898,2898,2938.95,2898,large_mismatch
51333,3806639000017540353,0,2898,2898,2938.95,2898,large_mismatch
51332,3806639000017530353,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51331,3806639000017531341,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
51330,3806639000017549353,0,1298,1298,1258.95,1298,large_mismatch
51329,3806639000017548385,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51328,3806639000017540343,0,1398,1398,1363.96,1398,large_mismatch
51327,3806639000017522355,0,1398,1398,1363.95,1398,large_mismatch
51326,3806639000017540336,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
51325,3806639000017535468,0,2098,2098,2098.95,2098,large_mismatch
51324,3806639000017517338,0,2198,2198,2203.95,2198,large_mismatch
51323,3806639000017527363,0,1398,1398,1363.95,1398,large_mismatch
51322,3806639000017540327,0,1398,1398,1363.95,1398,large_mismatch
51321,3806639000017536356,0,1398,1398,1363.95,1398,large_mismatch
51320,3806639000017526271,0,2898,2898,2938.95,2898,large_mismatch
51319,3806639000017544443,0,1139.05,1139.05,1196,1139.05,large_mismatch
51318,3806639000017534463,0,1059.32,1059.32,1112.29,1059.32,large_mismatch
51317,3806639000017530344,0,1139.05,1139.05,1196,1139.05,large_mismatch
51316,3806639000017532265,0,4083.1,4083.1,4287.26,4083.1,large_mismatch
51315,3806639000017532256,0,1238.05,1238.05,1196,1238.05,large_mismatch
51314,3806639000017549328,0,1298,1298,1258.95,1298,large_mismatch
51313,3806639000017525294,0,1398,1398,1363.95,1398,large_mismatch
51312,3806639000017538284,0,1994.05,1994.05,2093.75,1994.05,large_mismatch
51311,3806639000017523349,0,1398,1398,1363.95,1398,large_mismatch
51310,3806639000017526262,0,1139.05,1139.05,1196,1139.05,large_mismatch
51309,3806639000017543750,0,1398,1398,1363.95,1398,large_mismatch
51308,3806639000017532238,0,2849.05,2849.05,2991.5,2849.05,large_mismatch
51307,3806639000017520281,0,1298,1298,1258.95,1298,large_mismatch
51306,3806639000017534445,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51305,3806639000017535425,0,1538.15,1538.15,1615.06,1538.15,large_mismatch
51304,3806639000017527328,0,2507.16,2507.16,2632.52,2507.16,large_mismatch
51303,3806639000017531309,0,1709.15,1709.15,1794.6,1709.15,large_mismatch
51301,3806639000017534412,0,1398,1398,1363.95,1398,large_mismatch
51300,3806639000017519313,0,1398,1398,1363.95,1398,large_mismatch
51299,3806639000017531301,0,1398,1398,1363.95,1398,large_mismatch
51298,3806639000017536317,0,1898,1898,1888.95,1898,large_mismatch
51297,3806639000017527318,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
51296,3806639000017530290,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51295,3806639000017521292,0,2097,2097,2097.9,2097,large_mismatch
51294,3806639000017542337,0,3098,3098,3148.95,3098,large_mismatch
51293,3806639000017542329,0,1398,1398,1363.95,1398,large_mismatch
51292,3806639000017547329,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51291,3806639000017540250,0,1398,1398,1363.95,1398,large_mismatch
51290,3806639000017543616,0,1398,1398,1363.95,1398,large_mismatch
51289,3806639000017534350,0,4238.15,4238.15,4450.06,4238.15,large_mismatch
51288,3806639000017542321,0,1398,1398,1363.95,1398,large_mismatch
51287,3806639000017531293,0,1398,1398,1363.95,1398,large_mismatch
51286,3806639000017521284,0,1333.05,1333.05,1295.75,1333.05,large_mismatch
51285,3806639000017531285,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51284,3806639000017517249,0,380.95,380.95,400,380.95,large_mismatch
51283,3806639000017525277,0,1298,1298,1258.95,1298,large_mismatch
51281,3806639000017569323,0,1623.6,1623.6,1704.78,1623.6,large_mismatch
51280,3806639000017531243,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51279,3806639000017517241,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
44480,3806639000017543523,0,1139.05,1139.05,1196,1139.05,large_mismatch
51278,3806639000017539305,0,1298,1298,1258.95,1298,large_mismatch
51277,3806639000017525211,0,1333.05,1333.05,1295.75,1333.05,large_mismatch
51276,3806639000017528269,0,1082.1,1082.1,1136.21,1082.1,large_mismatch
51275,3806639000017527263,0,1298,1298,1258.95,1298,large_mismatch
51274,3806639000017569290,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51273,3806639000017523223,0,2098,2098,2098.95,2098,large_mismatch
51272,3806639000017527255,0,1298,1298,1258.95,1298,large_mismatch
51271,3806639000017528260,0,1398,1398,1363.95,1398,large_mismatch
51270,3806639000017534284,0,1398,1398,1363.95,1398,large_mismatch
51269,3806639000017538232,0,1059.32,1059.32,1112.29,1059.32,large_mismatch
51268,3806639000017539272,0,1214.07,1214.07,1170.82,1214.07,large_mismatch
51267,3806639000017569255,0,1139.05,1139.05,1196,1139.05,large_mismatch
51266,3806639000017522233,0,1298,1298,1258.95,1298,large_mismatch
51265,3806639000017517193,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51264,3806639000017519226,0,1299,1299,1363.95,1299,large_mismatch
51263,3806639000017569247,0,1398,1398,1363.95,1398,large_mismatch
51262,3806639000017540172,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51261,3806639000017542276,0,1139.05,1139.05,1196,1139.05,large_mismatch
51260,3806639000017540163,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51259,3806639000017517184,0,56.95,56.95,59.8,56.95,small_mismatch
51258,3806639000017549228,0,2898,2898,2938.95,2898,large_mismatch
51257,3806639000017530189,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
51256,3806639000017549191,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51255,3806639000017547274,0,2849.05,2849.05,2991.5,2849.05,large_mismatch
51254,3806639000017538223,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51253,3806639000017517174,0,1298,1298,1258.96,1298,large_mismatch
51252,3806639000017549180,0,1899.05,1899.05,1994,1899.05,large_mismatch
51251,3806639000017536226,0,1398,1398,1363.95,1398,large_mismatch
51250,3806639000017540154,0,1398,1398,1363.95,1398,large_mismatch
51249,3806639000017534252,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51248,3806639000017523193,0,2659.05,2659.05,2792,2659.05,large_mismatch
51247,3806639000017522192,0,2298,2298,2308.95,2298,large_mismatch
51246,3806639000017521228,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51245,3806639000017534243,0,1139.05,1139.05,1196,1139.05,large_mismatch
51244,3806639000017518283,0,2098,2098,2098.95,2098,large_mismatch
51243,3806639000017520212,0,1398,1398,1363.95,1398,large_mismatch
51242,3806639000017534234,0,1398,1398,1363.95,1398,large_mismatch
51241,3806639000017532158,0,1398,1398,1363.95,1398,large_mismatch
51240,3806639000017525138,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51239,3806639000017535221,0,1398,1398,1363.95,1398,large_mismatch
51238,3806639000017540145,0,2198,2198,2203.95,2198,large_mismatch
51237,3806639000017518274,0,1298,1298,1258.95,1298,large_mismatch
51236,3806639000017531108,0,2298,2298,2308.95,2298,large_mismatch
51235,3806639000017542237,0,1398,1398,1363.95,1398,large_mismatch
51234,3806639000017526119,0,1333.05,1333.05,1295.75,1333.05,large_mismatch
51233,3806639000017519194,0,1898,1898,1888.95,1898,large_mismatch
51232,3806639000017542230,0,1398,1398,1363.95,1398,large_mismatch
51231,3806639000017523184,0,1398,1398,1363.95,1398,large_mismatch
51230,3806639000017520170,0,2898,2898,2938.95,2898,large_mismatch
51229,3806639000017547240,0,1398,1398,1363.95,1398,large_mismatch
51228,3806639000017535203,0,2198,2198,2203.95,2198,large_mismatch
51227,3806639000017523174,0,2098,2098,2098.95,2098,large_mismatch
51226,3806639000017518267,0,1398,1398,1363.95,1398,large_mismatch
51225,3806639000017530108,0,1398,1398,1363.95,1398,large_mismatch
51224,3806639000017540126,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51223,3806639000017547230,0,2206.98,2206.98,2317.33,2206.98,large_mismatch
51222,3806639000017535188,0,5303.28,5303.28,5464.49,5303.28,large_mismatch
51221,3806639000017520161,0,1398,1398,1363.95,1398,large_mismatch
51220,3806639000017518227,0,2030.28,2030.28,2131.79,2030.28,large_mismatch
51219,3806639000017522180,0,2898,2898,2938.95,2898,large_mismatch
51218,3806639000017535175,0,2898,2898,2938.95,2898,large_mismatch
51217,3806639000017548114,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51216,3806639000017528137,0,1298,1298,1258.95,1298,large_mismatch
51215,3806639000017540106,0,8829.3,8829.3,9270.77,8829.3,large_mismatch
51214,3806639000017538184,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51213,3806639000017597062,0,2898,2898,2938.95,2898,large_mismatch
51212,3806639000017535147,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
51211,3806639000017569164,0,1898,1898,1888.95,1898,large_mismatch
51210,3806639000017548104,0,1398,1398,1363.96,1398,large_mismatch
51209,3806639000017544273,0,1298,1298,1258.95,1298,large_mismatch
51208,3806639000017569155,0,1398,1398,1363.96,1398,large_mismatch
51207,3806639000017543150,0,3097,3097,3147.9,3097,large_mismatch
51206,3806639000017522169,0,2098,2098,2098.95,2098,large_mismatch
51205,3806639000017543138,0,4297,4297,4407.9,4297,large_mismatch
51204,3806639000017547196,0,1298,1298,1258.95,1298,large_mismatch
51203,3806639000017525083,0,1139.05,1139.05,1196,1139.05,large_mismatch
51201,3806639000017535138,0,1059.32,1059.32,1112.29,1059.32,large_mismatch
51200,3806639000017531074,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51199,3806639000017548097,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
51198,3806639000017543106,0,151.95,151.95,159.55,151.95,large_mismatch
51197,3806639000017522142,0,5798,5798,6087.9,5798,large_mismatch
51196,3806639000017538161,0,1048.94,1048.94,1101.39,1048.94,large_mismatch
51195,3806639000017520129,0,1398,1398,1363.95,1398,large_mismatch
51194,3806639000017530064,0,1298,1298,1258.95,1298,large_mismatch
51193,3806639000017522133,0,1398,1398,1363.95,1398,large_mismatch
51192,3806639000017528124,0,2799,2799,2938.96,2799,large_mismatch
51191,3806639000017528113,0,2198,2198,2203.95,2198,large_mismatch
51190,3806639000017547160,0,1298,1298,1258.95,1298,large_mismatch
51189,3806639000017544202,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51188,3806639000017569124,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
51187,3806639000017531061,0,2898,2898,2938.95,2898,large_mismatch
51186,3806639000017517113,0,1398,1398,1363.95,1398,large_mismatch
51185,3806639000017534119,0,1298,1298,1258.95,1298,large_mismatch
51184,3806639000017518153,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51183,3806639000017525070,0,2898,2898,2938.95,2898,large_mismatch
51182,3806639000017518143,0,2849.05,2849.05,2991.51,2849.05,large_mismatch
51181,3806639000017534112,0,1178.1,1178.1,1133.06,1178.1,large_mismatch
51180,3806639000017549049,0,1398,1398,1363.95,1398,large_mismatch
51179,3806639000017530040,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51178,3806639000017522102,0,1398,1398,1363.95,1398,large_mismatch
51177,3806639000017547128,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51176,3806639000017521061,0,1398,1398,1363.95,1398,large_mismatch
51175,3806639000017534099,0,2898,2898,2938.95,2898,large_mismatch
51174,3806639000017549040,0,1623.6,1623.6,1704.78,1623.6,large_mismatch
51173,3806639000017517096,0,1298,1298,1258.95,1298,large_mismatch
51172,3806639000017517088,0,1139.05,1139.05,1196,1139.05,large_mismatch
51171,3806639000017518121,0,2898,2898,2938.95,2898,large_mismatch
51170,3806639000017525041,0,1766.12,1766.12,1854.42,1766.12,large_mismatch
51169,3806639000017518108,0,1804.1,1804.1,1894.31,1804.1,large_mismatch
51168,3806639000017597033,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
51167,3806639000017517079,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51166,3806639000017544184,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51165,3806639000017538107,0,1298,1298,1258.95,1298,large_mismatch
51164,3806639000017525018,0,1298,1298,1258.95,1298,large_mismatch
51163,3806639000017531052,0,1398,1398,1363.95,1398,large_mismatch
51162,3806639000017517070,0,1398,1398,1363.95,1398,large_mismatch
51161,3806639000017544175,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
51160,3806639000017542103,0,2198,2198,2203.95,2198,large_mismatch
51159,3806639000017534067,0,1623.6,1623.6,1704.78,1623.6,large_mismatch
51158,3806639000017543056,0,1139.05,1139.05,1196,1139.05,large_mismatch
51157,3806639000017543047,0,1398,1398,1363.95,1398,large_mismatch
51156,3806639000017535079,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51155,3806639000017518084,0,1398,1398,1363.95,1398,large_mismatch
51154,3806639000017531044,0,1398,1398,1363.95,1398,large_mismatch
51153,3806639000017542094,0,1298,1298,1258.95,1298,large_mismatch
51152,3806639000017542086,0,1398,1398,1363.95,1398,large_mismatch
51151,3806639000017528058,0,2706.6,2706.6,2841.93,2706.6,large_mismatch
51150,3806639000017528049,0,1059.32,1059.32,1112.29,1059.32,large_mismatch
51149,3806639000017535061,0,1398,1398,1363.95,1398,large_mismatch
51148,3806639000017569065,0,1298,1298,1258.95,1298,large_mismatch
51147,3806639000017547048,0,61.7,61.7,64.79,61.7,small_mismatch
51146,3806639000017534048,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51145,3806639000017538043,0,1298,1298,1258.95,1298,large_mismatch
51144,3806639000017525011,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
51143,3806639000017549013,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51142,3806639000017532048,0,1214.07,1214.07,1170.82,1214.07,large_mismatch
51141,3806639000017523048,0,1025.15,1025.15,1076.41,1025.15,large_mismatch
51140,3806639000017540057,0,1298,1298,1258.95,1298,large_mismatch
51139,3806639000017535043,0,1398,1398,1363.95,1398,large_mismatch
51138,3806639000017526022,0,1899.05,1899.05,1994,1899.05,large_mismatch
51137,3806639000017531026,0,1398,1398,1363.95,1398,large_mismatch
51136,3806639000017536055,0,1994.05,1994.05,2093.75,1994.05,large_mismatch
51135,3806639000017519113,0,1298,1298,1258.95,1298,large_mismatch
51134,3806639000017522027,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51133,3806639000017519100,0,2898,2898,2938.96,2898,large_mismatch
51132,3806639000017530020,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51131,3806639000017543029,0,1298,1298,1258.95,1298,large_mismatch
51130,3806639000017530010,0,1398,1398,1363.96,1398,large_mismatch
51129,3806639000017519062,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51128,3806639000017523039,0,1398,1398,1363.95,1398,large_mismatch
51127,3806639000017549003,0,1139.05,1139.05,1196,1139.05,large_mismatch
51126,3806639000017548012,0,1398,1398,1363.95,1398,large_mismatch
51125,3806639000017535020,0,1082.1,1082.1,1136.21,1082.1,large_mismatch
51124,3806639000017520044,0,1298,1298,1258.96,1298,large_mismatch
51123,3806639000017544029,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51122,3806639000017543012,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51121,3806639000017540024,0,2659.05,2659.05,2792,2659.05,large_mismatch
51120,3806639000017518040,0,1398,1398,1363.95,1398,large_mismatch
51119,3806639000017539003,0,1998.05,1998.05,1993.99,1998.05,large_mismatch
51118,3806639000017532002,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51117,3806639000017531003,0,1139.05,1139.05,1196,1139.05,large_mismatch
51116,3806639000017530002,0,1298,1298,1258.95,1298,large_mismatch
51115,3806639000017528003,0,2198,2198,2203.95,2198,large_mismatch
51114,3806639000017527002,0,1298,1298,1258.95,1298,large_mismatch
51113,3806639000017525002,0,1398,1398,1363.95,1398,large_mismatch
51112,3806639000017523003,0,3397,3397,3462.9,3397,large_mismatch
51111,3806639000017521002,0,1398,1398,1363.95,1398,large_mismatch
51110,3806639000017161267,0,1333.05,1333.05,1295.75,1333.05,large_mismatch
51109,3806639000017518003,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51108,3806639000017162497,0,2098,2098,2098.95,2098,large_mismatch
51107,3806639000017149287,0,2098,2098,2098.95,2098,large_mismatch
51106,3806639000017160321,0,3589.29,3589.29,3768.75,3589.29,large_mismatch
51105,3806639000017173195,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51104,3806639000017195231,0,56.95,56.95,59.8,56.95,small_mismatch
51103,3806639000017162486,0,1899.05,1899.05,1994,1899.05,large_mismatch
51102,3806639000017151380,0,1398,1398,1363.95,1398,large_mismatch
51101,3806639000017167393,0,1298,1298,1258.95,1298,large_mismatch
51100,3806639000017155313,0,1398,1398,1363.95,1398,large_mismatch
51099,3806639000017162476,0,1214.07,1214.07,1170.82,1214.07,large_mismatch
51098,3806639000017165207,0,2098,2098,2098.95,2098,large_mismatch
51097,3806639000017149278,0,1298,1298,1258.95,1298,large_mismatch
51096,3806639000017195199,0,1398,1398,1363.95,1398,large_mismatch
51095,3806639000017157290,0,1398,1398,1363.95,1398,large_mismatch
51094,3806639000017193163,0,1298,1298,1258.95,1298,large_mismatch
51093,3806639000017155301,0,2898,2898,2938.95,2898,large_mismatch
51092,3806639000017158286,0,1298,1298,1258.95,1298,large_mismatch
51091,3806639000017157282,0,1298,1298,1258.95,1298,large_mismatch
51090,3806639000017173177,0,1268.1,1268.1,1227.56,1268.1,large_mismatch
51089,3806639000017158274,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
51088,3806639000017151324,0,1298,1298,1258.95,1298,large_mismatch
51087,3806639000017147145,0,1398,1398,1363.95,1398,large_mismatch
51086,3806639000017193140,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
51085,3806639000017174247,0,2393.15,2393.15,2512.82,2393.15,large_mismatch
51084,3806639000017190346,0,1398,1398,1363.95,1398,large_mismatch
51083,3806639000017169236,0,1398,1398,1363.95,1398,large_mismatch
51082,3806639000017174238,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51081,3806639000017157264,0,1398,1398,1363.95,1398,large_mismatch
51080,3806639000017158265,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51079,3806639000017192352,0,2649.62,2649.62,2782.1,2649.62,large_mismatch
51078,3806639000017171431,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51077,3806639000017190307,0,1398,1398,1363.95,1398,large_mismatch
51076,3806639000017193108,0,1298,1298,1258.95,1298,large_mismatch
51075,3806639000017162407,0,1398,1398,1363.95,1398,large_mismatch
51074,3806639000017162400,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
51073,3806639000017164294,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
